category_id,name,sku,brand,tags,unit,estimate_time,shipping_charges,mrp_price,discount_type,discount,stock,short_description,description,policy,video_url,seo_title,seo_tags,seo_description,gst,hsn,comission,condition,product_image_1,product_image_2,product_image_3,product_image_4,product_image_5,product_image_6
17,Lot Or 4 Juniper Networks SSG-5-SB-M SSG5 Secure Service Gateway No Power Supply,2AA02192,Juniper,,pc,3 day,0,45.63,percentage,0,1,,"For sale is a Lot Of (4) Juniper Networks SSG-5-SB-M SSG5 Secure Service Gateways.

No Power Supply included.

Sold as shown in photos.

30 Day warranty / Tested and functional / Ships by next business day.


Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2AA02192/0c6e4242-f19e-5d75-9c8f-b453803cad7b.jpg,https://images.sellbrite.com/production/31935/2AA02192/709eb7bd-ebd7-50d5-8bac-621431fc9826.jpg,,,,
17,TP-LINK TL-SG1024 24 Port Gigabit Ethernet Switch,2RM01132,TP-LINK,,pc,3 day,0,32.09,percentage,0,1,,"For sale is a TP-LINK TL-SG1024 24 Port Gigabit Ethernet Switch.


Cosmetic Condition:

Fair, has scratches on top, a big dent on left corner.


30 Day warranty / Tested and functional / Ships by next business day.

Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2RM01132/aa26b23d-b1bc-5cb3-8ec0-2049e15b9f13.jpg,https://images.sellbrite.com/production/31935/2RM01132/c5b634df-1702-5b65-902b-c1bb9bdd850c.jpg,https://images.sellbrite.com/production/31935/2RM01132/e7485e61-9667-50ba-8078-1ce6aa55c1ad.jpg,https://images.sellbrite.com/production/31935/2RM01132/704120bb-e47d-574d-810b-0ab388241ad8.jpg,https://images.sellbrite.com/production/31935/2RM01132/c08b0be0-5748-5fe5-ac4e-c8869395fdab.jpg,https://images.sellbrite.com/production/31935/2RM01132/0d0d100f-aabd-5638-bf06-34192816b57a.jpg
17,"CISCO Small business Smart Switch SG200-50, 50-PORT Gigabit SLM2048T",2OB03173,Cisco,,pc,3 day,0,67.11,percentage,0,1,,"For sale is an: CISCO Small business Smart Switch SG200-50, 50-PORT Gigabit (SLM2048T)

Note: Tested and Functional. Used in good condition. Sold as is shown in photos. Includes power cable only.

30 day warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2OB03173/9d517eac-5195-53f6-9d6e-a7b0f726e092.jpg,https://images.sellbrite.com/production/31935/2OB03173/4de038ca-9711-5ed9-a399-feea44372783.jpg,https://images.sellbrite.com/production/31935/2OB03173/a57d08cd-d52b-5ae6-8c5b-026831226e31.jpg,https://images.sellbrite.com/production/31935/2OB03173/0fb0fbbc-6b00-5b86-abe5-d58908ad6397.jpg,https://images.sellbrite.com/production/31935/2OB03173/e2026549-ff4f-5e4e-a12a-6d5c289d47a1.jpg,
17,Lot of 10 Cisco CP-8845-K9 VoIP Video LCD Phone 5-Line w/ Camera,2AA02194,Cisco,,pc,3 day,0,184.89,percentage,0,1,,"For sale is a Lot Of 10 Cisco CP-8845-K9 VoIP Video LCD Phone 5-Line w/ Camera.

Included are the 10 phones with base, no other attachments included.

Sold as shown in photos.

30 Day warranty / Tested and functional / Ships by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/2AA02194/18e1a3bf-210f-5ae5-9b29-069b2ab5cea0.jpg,https://images.sellbrite.com/production/31935/2AA02194/37ebc1ee-1f96-55be-9119-314c7cd331b3.jpg,https://images.sellbrite.com/production/31935/2AA02194/523b081e-9177-5d75-928b-b6015aeae3a1.jpg,,,
17,HP LaserJet P2055 Standard Laser Printer 24k Pages,PG4,HP,,pc,3 day,0,48.86,percentage,0,1,,"For sale is an HP LaserJet P2055 Standard Laser Printer. This one has been tested and it is working great. 30 Day warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/PG4/3c0c7e87-963f-5e6a-bd38-b846c2c2316f.jpg,,,,,
17,"Lot of 10 Premium Replacement TN-350 Toner for HL2070N, 2035, 2037, 2030, 2040",IF_4C4D92CD-1,Generic,,pc,3 day,0,38.99,percentage,0,1,,"We are starting off with 30 of these and selling them in 3 separate lots of 10 Premium Replacement TN-350 Toner lots for HL2070N, 2035, 2037, 2030, 2040, Fax 2820, DCP7020, Fax 2920, MFC7220, MFC7225N, MFC7420, MFC7820N, MFC7720
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,new,https://images.sellbrite.com/production/31935/IF_4C4D92CD-1/85dc826e-29e6-5d64-a932-a918bfa242d0.jpg,https://images.sellbrite.com/production/31935/IF_4C4D92CD-1/a790f478-7ff3-5931-872f-45667ce5a570.jpg,,,,
17,Bay Networks Baystack 450-24T 24-port 10/100 switch,SG122,Bay Networks,,pc,3 day,0,19.74,percentage,0,1,,"For sale is a Bay Networks Baystack 450-24T 24-port 10/100 switch. Guaranteed to arrive functional, 30 day warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/SG122/ed7d416f-14a1-5c81-97d3-c2dee3c4c95f.jpg,https://images.sellbrite.com/production/31935/SG122/d84f42cd-be35-5bfe-9169-ecede6a81473.jpg,,,,
17,ZFS 7310 ORACLE / SUN STORAGE 7310,#VS121,Sun Microsystems,,pc,3 day,0,129.72,percentage,0,1,,"ZFS 7310 ORACLE / SUN STORAGE 7310@2.20GHz 16GB No HDD

* SIX core AMD Opteron 2427@2.20GHz
* 16GB Memory
* HDD is not included
* Power cord

No hard drives or hard drive caddies included. Ships out by next business day. Shipping to AK, HI, PR, or PO Box is extra. Ships out by next business day.

Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/_VS121/2cd0fc8b-0734-512e-b68e-e573fbcc6d7e.jpg,https://images.sellbrite.com/production/31935/_VS121/67db1390-dced-5d2b-9f38-fbc90a0a6f8d.jpg,https://images.sellbrite.com/production/31935/_VS121/ca4e6dfe-0a71-5799-91c8-cb53c6d74bb9.jpg,https://images.sellbrite.com/production/31935/_VS121/3a53d7ae-8a3b-5d2a-8325-8fec4f65e287.jpg,https://images.sellbrite.com/production/31935/_VS121/529b3e6a-94d7-58ed-9b77-fa7b7ca4f0da.jpg,https://images.sellbrite.com/production/31935/_VS121/c37017e3-e830-588d-b4a2-87568cbeaf1d.jpg
17,Sony TFT LCD Color Computer Display SDM-N50 15”,SG100,Sony,,pc,3 day,0,47.4,percentage,0,1,,"Sony TFT LCD Color Computer Display SDM-N50 15"". Guaranteed to arrive well packaged and functional, 30 day warranty included in sale. Ships out by next business day.
Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/SG100/df435e43-db39-52bc-a687-14f052a10420.jpg,https://images.sellbrite.com/production/31935/SG100/e8abe313-1845-576d-ae0d-f7d6010a3ad3.jpg,https://images.sellbrite.com/production/31935/SG100/afbba2ec-f400-571b-8b2f-83cfefd65fb3.jpg,https://images.sellbrite.com/production/31935/SG100/ece1dba4-7948-5b86-a8ba-628e94390bdc.jpg,https://images.sellbrite.com/production/31935/SG100/b8e45965-c567-5ab8-b641-072d78d66ab0.jpg,
17,Intel Core i3-6100 SR2HG 3.70Ghz LGA 1151 Dual Core Desktop CPU Processor,1DB12202,Intel,,pc,3 day,0,37.22,percentage,0,1,,"For sale is an Intel Core i3-6100 SR2HG 3.70GHz LGA 1151 Dual Core Desktop CPU Processor

Tested, functional / 30 Day warranty / Ships out by next business day.

Listing and template services provided by inkFrog (https://signin.ebay.com/authorize?client_id=inkFrogI-eBayShop-PRD-45d7504c4-548de517&response_type=code&redirect_uri=inkFrog__Inc.-inkFrogI-eBaySh-vlfzfmcd&scope=https://api.ebay.com/oauth/api_scope%20https://api.ebay.com/oauth/api_scope/sell.marketing.readonly%20https://api.ebay.com/oauth/api_scope/sell.marketing%20https://api.ebay.com/oauth/api_scope/sell.inventory.readonly%20https://api.ebay.com/oauth/api_scope/sell.inventory%20https://api.ebay.com/oauth/api_scope/sell.account.readonly%20https://api.ebay.com/oauth/api_scope/sell.account%20https://api.ebay.com/oauth/api_scope/sell.fulfillment.readonly%20https://api.ebay.com/oauth/api_scope/sell.fulfillment%20https://api.ebay.com/oauth/api_scope/sell.analytics.readonly)",,,,,,0,0,0,used,https://images.sellbrite.com/production/31935/1DB12202/587cf88c-6935-5ad6-a98c-1a24594d77c7.jpg,https://images.sellbrite.com/production/31935/1DB12202/aa000f7e-c9ca-5f1e-a1b7-20a66d7419a9.jpg,,,,
